id,nome,cpf,data_nasc,conta,compro_em,compro_facul,cnh,mba
94,Banky Trethowan,610.428.992-20,11/05/1992,95970-68,true,false,true,false
95,Zedekiah Hartil,142.289.470-63,23/12/1969,31016-46,true,true,false,true
96,Madeline Balsdone,586.618.634-97,02/04/1978,83472-80,false,false,false,true
97,Miguelita Paling,188.444.182-45,03/05/1950,66812-20,false,false,false,false
98,Fowler Peyntue,976.497.982-92,15/03/1986,28538-94,false,false,false,true
99,Baily Teliga,781.607.759-06,03/05/1964,19863-04,false,false,true,true
100,Gertrud Beardsell,721.779.702-37,19/11/1990,81977-68,false,false,true,false
101,Allegra Mulvy,590.059.197-10,17/09/1969,02905-38,true,true,false,true
102,Inna Kelle,554.694.852-95,24/06/1952,20974-12,true,false,false,true
103,Saraann Swaisland,765.888.816-46,16/02/1973,91243-08,false,false,true,true
104,Glyn Sandaver,888.207.686-04,19/06/1985,03255-45,false,false,true,false
105,Marena Saura,626.297.890-15,09/05/1970,88386-75,false,true,true,false
106,Britney Maplethorp,281.459.439-55,11/01/1967,26092-81,true,false,true,false
107,Heindrick Broscombe,618.737.437-44,19/11/1956,62894-06,false,false,false,false
108,Ashlan Wixey,203.446.475-95,28/06/1966,53847-23,true,true,true,false
109,Dru Wintle,003.696.455-83,19/02/1951,88160-66,true,false,false,false
110,Saunderson Carcas,974.150.012-75,07/12/1989,33831-54,false,false,true,false
111,Itch Debell,293.520.661-73,16/04/1950,67453-39,false,false,true,false
112,Bobbi Jaimez,571.953.063-86,13/12/1972,73891-39,true,true,false,false
113,Zitella Dickman,317.489.373-01,18/05/1952,55565-21,false,true,true,true
114,Terrance Foxen,570.205.144-44,20/12/1984,75679-66,true,false,false,false
115,Cornie Tattershaw,645.979.092-87,06/04/1986,40692-76,true,false,false,false
116,Ignazio Gentric,511.989.735-55,24/01/1976,07892-92,false,false,true,true
117,Jinny Spellissy,526.414.888-56,02/10/1987,73824-86,true,false,false,true
118,Clarette O'Mullally,395.255.049-43,28/07/1986,15202-36,true,true,true,false
119,Jacobo Forrestall,686.753.580-30,15/10/1968,93642-09,true,true,true,false
120,Spence Hinrichsen,954.721.073-09,16/12/1950,73230-34,true,true,true,false
121,Miller Ternent,186.732.803-77,20/09/1996,71951-69,true,false,false,false
122,Archer Stubbings,951.910.967-74,30/04/1976,06635-36,false,true,false,false
123,Cordi Harwin,521.361.218-29,16/08/1998,32327-32,true,false,false,true
124,Karie Brokenshaw,946.269.242-56,27/01/1972,42062-95,false,true,true,false
125,Christiano Dosdill,739.184.513-23,16/05/1951,78963-34,true,true,true,true
126,Ramona Hartill,244.569.507-69,03/02/1965,98046-13,true,true,true,true
127,Dorella Grimsey,112.847.258-75,11/10/2000,51543-08,true,true,true,true
128,Genna Cuseck,989.969.658-26,29/03/1967,40247-22,true,true,false,false
129,Ches Gabbitas,771.964.952-65,19/03/1988,50496-20,true,true,true,false
130,Adrian Caldroni,836.409.345-98,02/01/1998,42213-71,true,true,false,false
131,Camella Ricciardi,565.652.701-06,09/06/1962,73504-28,true,true,false,true
132,Joaquin Tebbe,736.049.539-14,12/07/1987,59846-90,false,true,false,false
133,Gregoire Challiner,754.485.286-21,29/03/1951,15052-51,false,false,true,true
134,Anselma Cheverell,464.866.627-99,01/02/1988,32412-10,false,false,false,true
135,Cele Powter,209.900.703-06,30/05/1952,01521-83,false,false,true,true
136,Lauralee Betty,491.657.465-57,04/11/1996,73391-51,false,true,false,false
137,Isahella Shyres,781.392.889-45,24/11/1978,53954-20,true,true,false,false
138,Kaylil Hellewell,480.181.348-43,01/06/1972,86108-76,false,false,false,true
139,Derick Fancott,961.899.957-54,22/02/1966,29968-80,false,true,true,false
140,Mamie Bernard,085.095.161-80,25/09/1993,66837-77,true,true,false,true
141,Ara Spincks,335.519.874-42,09/04/1976,01824-86,false,true,false,false
142,Cristina Labrom,883.443.483-13,01/08/1992,27755-35,false,false,false,true
143,Anetta Bothen,196.772.639-58,10/09/1987,05250-03,false,true,false,false
144,Kerrie Mion,091.678.998-47,06/05/1997,77962-74,false,false,false,false
145,Butch Rix,228.255.250-94,17/01/1978,98978-81,true,false,true,true
146,Kane Mead,459.311.234-55,21/12/1952,58255-17,false,true,true,true
147,Annaliese Warwicker,147.855.781-94,21/06/1999,06401-97,false,false,false,false
148,Erick Spurrior,677.001.452-82,16/06/1965,28537-20,true,false,false,true
149,Colin Husbands,913.680.106-64,21/08/1988,79122-47,true,true,false,false
150,Mel Druhan,943.694.024-76,29/07/1962,75767-66,false,false,true,false
151,Lyn Edelston,526.539.319-79,15/09/1965,19303-58,false,true,true,false
152,Nathan Shipley,687.228.468-16,21/08/1984,47733-10,false,true,false,false
153,Harriot Lomaz,317.578.612-42,12/07/2001,69421-57,true,false,true,false
154,Alene Cerith,360.168.587-26,22/10/1959,98314-39,true,true,false,false
155,Katalin Foale,075.008.645-40,13/04/1982,60695-29,true,true,false,true
156,Craggie Boake,690.660.899-95,14/01/1979,33051-55,true,false,true,false
157,Isador Struis,542.244.422-05,05/02/1965,80915-05,false,false,true,false
158,Arlin Drane,973.292.082-85,22/03/1966,09153-05,true,false,true,false
159,Clarke McMillan,310.523.273-23,08/11/1985,41859-50,true,false,false,true
160,Vinnie Turville,927.271.995-25,23/02/1974,04268-03,true,false,true,false
161,Dex Yarrell,082.950.041-91,03/09/1993,20364-45,true,true,true,true
162,Paquito Kinze,279.589.743-96,06/08/1963,73357-21,true,false,true,true
163,Raynor McGinly,654.160.164-38,28/09/1992,71218-98,false,false,true,false
164,Dicky Antcliffe,054.739.988-04,18/10/1992,38601-65,false,false,false,false
165,Amandie Pietasch,729.651.045-12,16/09/1999,05216-38,true,false,true,true
166,Bail Peffer,465.270.651-40,06/04/1959,06848-75,true,true,false,false
167,Tiebold Witt,439.464.847-88,04/09/1968,66673-36,false,true,true,true
168,Hermie Hillam,804.589.077-11,11/02/2001,63500-55,true,true,false,true
169,Lorry Breen,675.972.176-29,05/03/1958,60592-91,true,false,false,true
170,Elyse Druhan,038.968.577-84,28/04/1952,23032-36,false,false,false,false
171,Blondie MacShane,110.357.930-77,03/08/1963,56648-17,true,false,true,false
172,Belva Byk,646.876.801-24,02/11/1951,28812-83,false,false,false,false
173,Wylie Jewes,028.852.301-81,15/11/1960,67556-74,false,true,false,true
174,Cherish Dedon,871.796.649-47,26/02/1995,95211-79,false,false,true,false
175,Marleen Iveans,955.628.077-59,27/09/1960,44601-42,true,false,false,true
176,Trish Desforges,354.863.955-75,20/09/1980,97853-11,false,false,true,false
177,Audry Scaddon,444.823.468-98,26/06/1974,82324-89,true,true,false,true
178,Rosetta Pickthorne,458.454.459-56,10/06/1985,05608-69,true,false,true,true
179,Jo Gillham,666.077.069-20,22/07/1994,24802-41,false,true,false,false
180,Dory Eldershaw,375.905.750-54,14/03/1950,04605-64,false,false,true,true
181,Sayre Keeting,542.542.551-68,05/03/1997,82532-18,false,true,false,true
182,Zack Hynard,795.237.843-25,02/11/1988,91660-91,false,true,true,true
183,Steward Bibey,448.902.467-45,29/07/1974,72341-20,true,false,true,true
184,Tom Becker,681.551.336-81,17/01/1959,06099-99,true,true,true,false
185,Leshia Nolleau,544.185.749-16,03/12/1982,73131-53,false,true,true,false
186,Simone Aggus,328.165.643-75,09/11/1968,36817-43,true,false,false,true
187,Kaila Bevar,446.957.833-89,22/11/1977,12592-40,false,true,false,true
188,Bobby Hanton,441.813.407-18,14/02/1951,63022-94,true,true,false,false
189,Maren Tonnesen,557.271.292-27,28/07/1965,21291-97,false,false,false,false
190,Christiana Varley,509.564.804-32,11/08/1982,19214-37,false,true,true,false
191,Keane Bessett,155.815.352-68,14/06/1955,09944-20,false,true,false,true
192,Kin Farreil,599.191.429-88,20/01/1978,74208-09,false,true,false,true
193,Jermayne Huriche,973.659.081-00,22/10/1979,83085-07,false,false,false,false
194,Lanette McDavid,118.673.592-88,15/11/1959,22971-73,false,true,false,true
195,Anatollo Towle,119.481.629-25,29/06/1961,21818-75,false,false,false,false
196,Britta Aven,248.136.438-43,11/09/1972,61153-86,false,false,false,true
197,Hedvig Staig,154.371.441-08,08/10/1974,27085-15,false,false,false,false
198,Eustace Maggiori,973.319.791-64,16/11/1956,58373-98,true,true,true,false
199,Oralee Ambrosch,115.397.507-78,15/04/1984,08064-84,true,true,true,false
200,Reinhold Pagel,492.518.330-60,14/06/1999,20616-38,false,true,true,false
201,Rodrique Radclyffe,717.187.293-22,09/01/1962,81351-44,false,true,true,true
202,Genevra Castri,929.409.899-96,08/10/1993,63846-68,false,true,true,false
203,Kizzee Digan,552.258.031-31,01/11/1996,28669-57,false,true,false,true
204,Belinda Fyall,587.458.272-31,29/09/1977,03309-09,true,true,false,false
205,Marya Tovey,877.719.099-41,02/10/1955,91792-24,true,false,true,false
206,Coreen Ogdahl,970.367.710-01,13/03/1985,11065-26,true,true,false,false
207,Enoch Erdely,603.398.553-51,12/10/1982,76609-49,true,true,true,true
208,Phillis Botger,081.986.669-42,28/07/1957,50458-17,true,false,false,false
209,Ash Terese,134.086.027-72,06/01/1988,69024-09,false,true,false,false
210,Peyton Minguet,168.272.972-03,01/07/1971,09038-43,false,false,true,false
211,Karrah Niesegen,911.459.870-14,16/12/1961,75309-19,true,false,true,true
212,Gavra McKeveney,750.717.531-10,29/05/1969,07944-13,true,false,false,true
213,Quincy Shakesby,251.609.577-74,18/03/1950,06098-07,true,false,false,false
214,Gaynor Mustoe,334.575.124-58,10/12/1986,32658-05,false,false,true,true
215,Kevan Poulter,485.889.835-46,22/02/1969,86244-17,false,true,true,false
216,Gwenora McNay,634.913.157-73,07/09/1995,27708-13,false,true,false,true
217,Ker Brew,504.139.536-46,24/08/1994,33564-99,true,true,false,false
218,Woodie Garside,219.368.018-42,21/03/1957,60812-57,false,false,false,false
219,Leda Leary,951.694.717-96,09/10/1952,72909-98,true,false,false,true
220,Teddie Bagster,585.345.744-85,10/04/1998,42530-24,true,true,false,false
221,Yancey Bahde,466.703.110-87,10/09/1958,70174-03,false,false,true,false
222,Lacy Cheley,246.828.838-10,26/04/1988,68884-12,false,false,true,false
223,Anabel Heeney,058.577.170-27,28/05/1956,22793-75,true,true,true,true
224,Peter Ingram,695.817.823-91,13/11/1966,76695-41,true,false,false,false
225,Andras Alywen,396.113.047-22,14/06/1958,58469-04,false,true,false,true
226,Brendan Poppleston,036.704.677-48,24/03/1991,19658-84,false,true,false,true
227,Quentin Petracchi,409.591.209-03,14/05/1971,54793-56,false,true,true,true
228,Vida Rosita,639.023.387-95,09/10/1968,67409-44,true,true,true,false
229,Rickie Tunna,409.148.426-95,15/12/1981,14001-17,true,false,true,true
230,Nicolette Whorton,025.138.540-02,13/08/1961,77249-88,false,false,false,true
231,Christian Abdon,987.744.543-15,28/12/1951,39803-56,true,false,false,false
232,Ally McKeachie,277.814.722-58,24/06/2000,22656-76,true,true,false,false
233,Valma Aldus,337.736.075-91,25/10/1983,66819-87,true,false,false,true
234,Tyson Stather,375.184.257-92,25/11/2000,39330-29,true,true,true,false
235,Craggie Cosgrave,775.886.006-67,22/09/2002,83122-48,true,false,false,false
236,Elvis Clements,700.996.161-80,03/01/1952,68740-55,true,true,false,false
237,Hewe Butte,128.003.712-56,10/07/1989,26166-90,false,false,true,false
238,Denney Charrett,780.012.014-97,03/04/1960,81581-24,true,true,false,true
239,Marcia Shier,223.894.765-98,11/03/1984,91923-41,true,false,true,true
240,Katerina Pawlett,588.086.176-12,07/11/1952,37768-36,false,true,false,false
241,Alick Perch,983.698.230-26,07/12/1976,35071-06,false,false,false,true
242,Alia Dodsley,781.399.215-35,06/03/1971,89121-36,true,true,true,false
243,Dannie Binder,217.155.359-97,22/03/1980,29511-63,false,false,false,false
244,Crysta Kantor,566.201.634-50,30/03/1977,73952-77,true,true,false,true
245,Hew Tatlowe,552.480.774-10,23/12/1969,97232-86,false,true,false,true
246,Kath Baulcombe,507.669.440-49,19/11/1965,68539-72,true,false,false,false
247,Melisandra Dorkins,075.093.180-97,20/12/1991,57441-88,false,false,false,true
248,Sylas Marchington,287.854.456-60,24/11/1974,33600-28,true,true,true,false
249,Aylmar Elecum,158.795.981-20,26/01/1992,49839-06,true,false,true,true
250,Tess Menicomb,420.377.043-23,11/11/2002,38112-26,true,false,true,true
251,Vivianne Dearth,463.471.803-78,26/04/1960,20419-14,true,false,true,false
252,Emanuel Antoniazzi,883.277.060-37,15/07/1956,15674-53,true,false,false,true
253,Marie-jeanne Wyburn,573.498.958-03,30/05/1976,19019-28,false,true,false,false
254,Claresta Argile,386.040.045-81,07/05/1981,78944-68,true,false,true,true
255,Isabeau Moysey,067.416.876-46,28/08/1959,35813-82,true,true,true,false
256,Nanice Mazella,075.792.375-30,12/03/2001,46997-22,true,true,false,true
257,Rowen Plumridege,332.561.870-92,20/11/1987,36402-60,true,true,false,false
258,Elita Blabey,859.165.322-27,08/02/1970,48280-93,true,true,false,true
259,Perkin Danher,934.651.809-06,04/08/1958,52545-48,false,true,true,true
260,Matthiew Ollie,912.424.022-09,20/05/1976,25594-25,true,false,false,true
261,Berry Fitzackerley,138.261.300-29,24/04/1980,12771-93,true,false,true,true
262,Nettle Windous,544.520.562-77,23/09/1978,13307-28,false,false,false,true
263,Gayle Killbey,165.741.460-86,26/09/1997,07382-13,true,false,true,true
264,Sonny Poltun,139.865.029-36,29/10/1973,74914-64,true,false,true,true
265,Sherry Garmans,817.274.848-02,02/01/1962,08622-79,true,true,false,true
266,Carlin Bolger,112.560.048-84,26/04/1989,55707-93,true,false,false,false
267,Courtney Cartmael,165.637.800-15,28/08/1962,72788-88,false,true,false,false
268,Portie Stearndale,819.215.667-53,08/07/1991,11886-12,true,false,false,true
269,Meggy Matyushkin,972.883.164-44,29/07/1973,89347-20,true,true,true,true
270,Care Espin,290.526.438-34,14/08/1982,31514-77,false,true,true,true
271,Hymie Norwich,257.479.429-32,09/03/1993,10026-94,false,false,true,false
272,Koralle Copestick,239.238.590-77,21/11/1973,70808-90,false,true,false,false
273,Petey Passy,308.586.956-86,14/02/1977,27017-12,true,false,true,true
274,Sydelle Larmett,862.850.852-83,01/10/1995,53600-97,true,false,true,false
275,Hoebart Hanscome,879.331.504-28,17/07/1991,37412-78,true,true,false,false
276,Marybelle Merwe,855.890.538-20,06/02/1958,95868-45,false,true,true,false
277,Laurella Basilone,962.618.926-71,30/11/1975,94551-38,true,false,true,false
278,Claudette Underdown,550.899.931-44,14/10/1985,42037-71,true,false,true,true
279,Loralyn Heningham,172.344.298-65,22/05/1965,11162-90,true,false,false,true
280,Abagael Frye,061.319.552-99,25/03/1980,04234-01,true,true,false,true
281,Michel Priestland,229.833.652-02,19/10/1956,21113-42,false,false,false,true
282,Judas Czajka,029.755.468-82,27/09/2001,90095-13,true,false,false,true
283,Hodge Anthiftle,131.882.547-37,10/02/1997,72075-17,false,false,false,true
284,Lorenza Matthesius,913.207.759-74,21/04/1994,40892-39,false,true,false,true
285,Rozalin Amberg,690.976.140-70,16/05/2001,27590-73,true,true,true,false
286,Gwenny Dawidowitz,222.564.435-18,11/03/2002,03297-19,true,false,false,false
287,Reeta Ainscough,983.397.920-19,13/08/1950,16793-15,false,true,false,false
288,Ivor Libermore,844.329.649-24,17/12/1983,29961-64,true,true,false,false
289,Vale Epinay,138.866.040-24,18/08/2000,40233-55,false,true,true,false
290,Maurine Grason,376.718.579-30,30/03/1963,01371-56,true,true,false,true
291,Kimberlee Laminman,524.918.967-67,16/04/1950,69242-29,false,true,true,false
292,Dorolisa Veitch,549.760.665-61,17/02/1955,19164-92,true,false,false,true
293,Sigfrid Isacsson,047.800.690-62,13/10/1964,52729-49,true,false,true,false
294,Jacklyn Pallister,133.617.988-46,24/06/1953,36735-93,true,true,false,false
295,Shawnee Minchell,819.116.030-32,16/10/1974,49987-47,true,true,true,false
296,Miriam Roller,551.606.180-75,01/02/1990,30499-23,false,true,true,true
297,Jimmie Algy,714.144.856-09,22/03/1971,67724-63,true,true,false,true
298,Diann Danihel,123.645.545-56,03/09/1969,40880-48,false,false,false,true
299,Stacee Kingdom,708.706.117-65,13/11/1971,82882-23,false,false,true,false
300,Joshua Parradye,675.534.245-08,02/05/2002,16770-65,true,true,false,false
301,Bertrando Gehrtz,423.783.819-77,16/10/1995,75698-38,true,false,true,true
302,Jacquelin Durdle,008.513.697-63,22/01/1972,31280-36,false,true,false,true
303,Kelsy Pues,511.180.083-20,28/12/1997,18916-28,false,true,true,true
304,Bronson Jackson,192.787.851-94,27/03/1999,83852-26,true,false,true,true
305,Lela Korpal,086.249.987-98,24/08/1952,41884-71,true,true,true,false
306,Ulla Cawcutt,554.494.359-84,30/09/1951,85810-14,false,false,false,false
307,Essy Hagland,583.481.657-87,03/07/1966,63601-06,false,true,false,true
308,Candi Ridesdale,854.647.993-31,25/01/1996,20933-99,true,false,false,true
309,Zeb Gehrtz,570.277.057-93,19/08/1995,53882-86,false,false,false,true
310,Patricia Shales,838.032.562-57,14/01/1971,46168-86,true,true,false,true
311,Dinny Alsina,566.957.584-79,28/05/1973,55929-65,true,true,false,true
312,Donovan Saurin,178.386.169-68,26/07/1987,50506-40,true,true,true,true
313,Davine Kennion,020.662.899-70,12/01/1970,25840-54,true,false,true,false
314,Franz Filyakov,112.694.923-24,16/02/1964,82264-07,true,true,true,true
315,Solly Paolillo,321.094.090-32,05/06/1962,90612-60,true,false,true,true
316,Katya Simons,779.501.604-03,16/08/1955,52248-92,true,false,false,false
317,Anselma Gossage,472.246.013-74,20/04/1973,20094-80,false,true,false,true
318,Eugenie Chinery,462.591.019-83,17/09/1977,88016-05,true,true,true,false
319,Lynne Mergue,295.574.234-93,09/10/1961,86510-86,false,false,false,true
320,Kristina De la Yglesia,817.359.235-42,29/12/1980,65916-28,true,true,false,true
321,Sigismundo Hoston,729.425.542-83,11/08/1966,82062-43,true,false,true,true
322,Levy Gullan,091.132.367-58,25/02/1987,93326-34,true,false,true,true
323,Adriena Stagg,052.160.269-39,22/01/1991,82119-07,true,true,false,true
324,Portia McDiarmid,706.680.218-49,04/09/1987,88630-38,true,false,false,true
325,Marty Gretham,487.307.019-62,28/07/1950,09750-17,false,true,true,true
326,Parsifal Davidde,150.321.324-19,04/06/1971,85787-64,false,false,true,true
327,Godiva Brass,384.525.556-33,03/08/2000,55321-15,false,true,true,true
328,Derrik Layborn,717.566.063-68,20/03/1987,61870-03,true,true,false,false
329,Aloysia Boar,638.199.822-17,13/07/1965,18346-12,true,true,true,true
330,Edgardo Johannesson,217.382.459-61,09/08/1988,39963-27,false,false,true,false
331,Bay Rizzone,235.559.785-30,05/06/1957,56591-75,false,false,true,false
332,Howie Monkhouse,417.639.722-26,21/04/1960,29142-40,true,true,false,false
333,Andriette Feragh,089.057.578-90,31/07/1962,33458-11,true,true,false,false
334,Phil Champ,958.811.598-71,16/12/1971,72024-21,false,false,true,true
335,Wendie Darthe,920.429.699-43,28/04/1978,68806-46,false,true,true,false
336,Val Dadley,495.976.723-45,28/06/1975,75803-35,true,false,true,true
337,Harald Gillooly,494.397.108-78,12/11/2003,47050-27,false,false,true,true
338,Diann Adamovitz,232.308.193-44,02/11/1990,73989-90,false,true,false,false
339,Nicole Schout,236.370.976-48,05/10/1966,56289-35,false,false,false,true
340,Georgetta Brymham,772.739.897-49,24/08/1988,52204-69,false,true,false,true
341,Imogen Blick,767.666.451-06,19/12/1968,80372-47,false,true,false,false
342,Zorah Bradbury,343.877.520-28,25/01/1953,74525-88,false,true,true,false
343,Jacquie Kittoe,313.851.861-13,17/09/1977,54011-84,false,true,false,true
344,Ruthie Womersley,577.945.758-68,08/08/1983,78543-37,false,true,true,false
345,Trixi Fenners,683.588.706-75,27/03/1976,27466-52,true,true,false,true
346,Yance Flaxman,262.673.964-63,15/12/2003,61561-80,true,true,true,false
347,Nigel Lattka,597.072.527-63,04/12/1992,99256-12,true,false,false,false
348,Ginger Natt,703.523.975-74,25/10/1985,52415-00,false,true,false,false
349,Annelise Orgill,157.494.012-53,25/04/1997,73949-02,true,true,false,true
350,Philippe Spatig,771.868.242-37,17/12/1980,00892-79,true,false,true,true
351,Daven Scales,905.050.642-15,13/05/1970,52503-63,true,false,false,false
352,Adrian Soaper,882.784.085-58,21/01/1963,68932-30,true,true,true,false
353,Gaston Hallex,069.197.739-55,12/11/1975,12992-11,false,true,true,true
354,Ardelia Lightfoot,505.994.251-41,02/09/1981,42166-64,true,true,false,true
