id,nome,cpf,data_nasc,conta,compro_em,compro_facul,cnh,mba
45,Trent Jeskins,385.931.504-01,15/10/1979,22578-22,false,true,false,true
46,Hollie Placstone,771.671.921-96,29/10/1973,13584-13,true,true,true,true
47,Sharona Hinsch,791.944.882-95,11/02/1989,58692-03,true,true,true,true
48,Louie Slimming,588.203.057-62,18/11/1965,82673-84,true,false,true,false
49,Sada Ragless,211.824.815-67,18/02/1969,74308-36,false,false,false,false
50,Amalita Lello,503.921.994-29,03/06/2001,69513-98,false,true,false,false
51,Zilvia Ghelardoni,428.110.930-47,07/12/1984,16829-27,true,true,false,true
52,Wendye Saywell,914.457.159-46,12/05/1954,39019-81,false,false,true,true
53,Robin Cubberley,802.485.023-86,31/08/1978,80279-61,true,true,false,false
54,Karney Screwton,048.206.405-56,14/08/1957,24775-39,false,true,true,true
55,Giordano Robberecht,969.011.387-24,29/11/1997,90389-50,false,false,false,false
56,Yorgo Southeran,142.291.982-11,15/10/1971,94490-76,true,false,false,false
57,Robbert Gabbett,167.059.208-90,26/05/1997,23732-84,true,false,false,true
58,Theresina Pietrasik,907.720.977-57,08/06/1962,41319-86,true,true,false,false
59,Stormi Silburn,528.900.300-30,29/03/1980,15681-40,false,false,false,true
60,Tristam Linneman,526.947.757-79,07/02/1961,14999-64,true,true,true,false
61,Meredith Vlach,101.895.958-55,12/06/1954,15849-03,true,false,true,true
62,Theo Nicol,671.391.879-58,06/09/1952,07736-49,false,false,true,true
63,Claribel Micallef,492.760.476-31,11/05/1989,59003-51,true,true,false,false
64,Urbain Inott,790.911.656-22,11/03/1968,50332-34,true,false,false,false
65,Fraser Guenther,968.780.798-63,02/01/1976,44110-34,true,false,false,false
66,Prisca Scrivener,443.288.193-75,15/06/1972,30094-07,false,false,true,false
67,Dedie Drable,199.468.773-49,06/02/1950,19537-11,false,false,true,false
68,Hermina Undy,255.976.364-78,17/07/1970,26450-84,true,true,true,true
69,Laurence Negro,845.712.946-34,27/11/1965,29758-83,false,true,true,false
70,Aubrey Pattesall,074.685.923-26,01/04/1951,58018-68,false,true,true,true
71,Rick Pyatt,481.500.253-50,08/12/1976,17914-27,true,false,false,true
72,Lavinie Gilluley,517.760.242-18,07/07/1986,96023-83,false,true,true,false
73,Tobe Rominov,456.152.767-23,10/10/1984,55673-85,false,true,false,false
74,Ransom Brummell,072.742.706-01,27/05/1970,72174-80,true,true,false,true
75,Jilleen Kik,165.814.222-58,17/07/1966,63044-25,false,false,false,false
76,Towney Sexti,131.944.164-29,22/06/1978,58985-02,true,true,false,true
77,Karita Pears,644.401.441-20,24/04/1966,61987-66,false,false,true,false
78,Rosella Silk,469.962.170-45,07/06/1964,19547-74,true,false,false,false
79,Felicdad Dewes,818.534.652-30,02/10/1988,08892-22,false,true,false,false
80,Licha Eilhertsen,045.101.277-08,05/11/1973,08636-79,false,true,true,true
81,Sharline Hatley,973.653.930-00,11/07/1986,47373-36,true,true,true,true
82,Eada Kahn,725.669.678-16,16/09/1960,41623-41,false,false,false,false
83,Amata Tilmouth,220.161.557-15,30/06/1993,00054-61,true,false,true,true
84,Selby Charters,613.498.282-86,31/07/1984,22484-11,true,false,false,true
85,Jodie Bliss,459.660.260-36,11/08/1974,11987-73,false,false,true,true
86,Wang MacAlaster,930.898.809-16,06/08/1989,56769-27,true,true,false,false
87,Tobye McHale,927.462.680-65,27/08/1950,48253-03,false,true,true,false
88,Loy Standen,082.227.363-46,04/04/2002,37626-45,true,false,true,false
89,Maurise Terbeck,814.651.638-81,16/10/1983,38079-93,true,false,false,true
90,Stan Mounsey,147.008.023-76,23/07/1950,62259-70,false,true,false,true
91,Alfredo Lashmar,428.801.412-05,01/12/1951,56078-82,false,false,false,true
92,Idelle Bolland,621.998.812-26,26/11/1998,99649-96,false,false,true,true
93,Sioux Pedycan,691.644.957-97,05/06/1958,39543-13,true,false,true,false
94,Audie Itzhaki,325.891.192-14,27/03/1954,09597-42,true,true,true,true
95,Mureil Rowatt,547.797.826-55,31/03/1994,07617-90,true,false,true,false
96,Grenville Harbertson,853.032.432-21,17/11/1977,06902-12,false,true,true,false
97,Amberly Gatward,334.249.591-92,14/08/2001,87699-26,false,false,true,false
98,Rob Rogerot,069.954.547-71,19/10/1980,74398-69,true,false,false,true
99,Nickey Piecha,586.719.742-31,18/09/1999,99152-55,true,false,true,false
100,Kara-lynn Collinette,498.890.707-56,24/12/1960,82530-69,true,false,false,true
101,Letizia Iffe,701.654.608-88,30/12/1982,44136-80,true,false,true,true
102,Ashely Drewitt,076.007.380-72,26/11/1956,14395-61,false,false,false,true
103,Hilario Gages,593.212.744-34,27/02/1998,09898-17,true,true,true,false
104,Rowland Connelly,479.991.542-73,01/02/2000,39272-64,false,true,false,false
105,Delila Arbuckel,704.493.844-17,20/05/1969,34419-99,true,false,false,false
106,Marsiella Duffan,961.245.234-94,17/07/1970,00625-97,true,true,false,true
107,Buiron Fey,790.049.948-76,30/12/1973,43488-72,true,true,true,true
108,Beulah Rounsefell,282.559.297-86,24/06/1981,34170-17,true,true,true,false
109,Roze Dessant,980.856.657-69,11/09/1992,46202-26,true,false,true,false
110,Rowan Graveney,268.517.863-58,08/08/1974,75208-44,false,false,true,false
111,Demetria MacFie,786.296.273-29,19/08/1988,37225-99,true,true,false,false
112,Delbert Jiranek,186.448.502-22,12/11/1990,92179-60,false,true,false,false
113,Zaneta Scampion,820.309.337-00,03/11/1976,90266-00,true,true,true,false
114,Josie Lideard,487.534.984-32,04/12/1991,36258-63,false,false,true,true
115,Turner Cuffley,620.704.868-29,26/10/2001,57204-58,false,true,false,false
116,Dorolisa Heisman,163.057.919-11,01/06/1980,77010-44,true,true,true,true
117,Sandi Quinnell,045.634.390-74,06/09/1991,67575-70,true,false,true,false
118,Leela Lyddy,183.769.682-61,01/05/1986,89310-83,false,false,true,true
119,Karissa Lamperti,801.004.715-66,21/02/1951,68577-74,true,false,false,false
120,Colman Anstis,436.050.657-64,08/01/1967,84408-36,true,true,false,false
121,Myer Scammonden,982.137.688-83,22/06/1981,38953-38,false,false,false,true
122,Ephrem Blumsom,654.929.012-13,04/10/1987,52680-08,true,true,true,false
123,Emera Dumbreck,309.267.385-42,23/04/1955,26925-95,false,true,true,false
124,Mannie Haggett,682.083.929-94,05/12/1990,17008-37,true,true,true,false
125,Keven Gledhill,702.169.851-65,22/02/1990,14002-91,true,false,true,true
126,Albrecht Tomasello,647.989.954-11,15/11/1998,11787-73,true,false,false,true
127,Hort Brant,677.873.135-04,25/02/2003,47928-57,false,true,false,false
128,Trueman Waldram,979.230.348-39,01/02/1996,53558-86,false,true,true,false
129,Mercie Dmisek,592.303.130-68,11/02/1995,73911-80,true,true,true,false
130,Had Chapellow,345.896.880-48,01/06/1997,27624-59,false,true,false,false
131,Junette Renvoys,718.961.224-72,17/08/1953,68597-96,true,false,false,true
132,Mathilde Seldner,902.160.407-26,26/04/1998,35502-06,false,true,false,true
133,Consuelo Groucutt,489.699.821-53,24/06/1991,37834-20,true,false,true,true
134,Nollie Jessopp,218.732.773-03,30/11/1970,75255-40,false,false,false,false
135,Christos Tarr,311.044.169-30,09/08/1986,37336-91,true,true,true,true
136,Elwood Hiers,074.592.698-12,08/09/1982,92990-19,true,true,false,true
137,Hedwiga Eicheler,456.539.045-30,08/06/2001,61058-63,false,false,false,false
138,Windham Houndesome,865.371.039-72,23/11/1962,01272-97,false,true,false,true
139,Annadiana Palle,633.548.143-45,19/12/1969,93647-62,true,true,false,true
140,Flossy Sharphurst,028.154.152-88,28/10/1961,09371-04,false,true,false,false
141,Case Rash,778.735.027-57,13/12/1976,51330-66,true,false,false,true
142,Andie Dudden,709.216.462-92,20/12/1993,07141-08,true,false,true,false
143,Ardyth Tapley,380.589.473-42,30/05/1981,15671-74,true,false,false,false
144,Filippo Realy,778.900.162-65,13/02/1974,51573-31,true,false,true,true
145,Mella Torr,075.423.539-58,28/04/1993,47405-57,true,true,false,true
146,Kattie Abrahami,422.442.660-95,30/01/1979,66650-80,false,true,false,false
147,Sheffield Garry,548.149.791-78,05/05/1982,55301-57,true,true,true,true
148,Selle Kleinpeltz,811.270.678-31,02/03/2002,55137-64,false,true,false,true
149,Constantino Epp,494.524.404-79,20/12/2001,96844-13,false,true,false,true
150,Yul Fenelon,086.009.081-25,09/10/1991,34375-73,true,true,false,true
151,Megen Blewett,881.845.219-47,25/09/1972,35134-32,false,true,false,true
152,Oswald Terrazzo,977.780.275-14,05/05/1987,04782-35,true,true,false,true
153,Emlyn Kennally,177.174.658-05,10/10/1963,71755-38,false,false,false,true
154,Cindee Beckerleg,690.568.498-63,27/12/2002,81415-93,true,false,false,true
155,Arleta Adolthine,341.419.239-91,21/02/1963,31123-84,false,false,false,false
156,Belle Fossick,262.937.406-49,30/04/1965,53683-90,false,true,false,false
157,Silvia Bampton,285.087.293-13,08/07/1962,82870-08,true,false,false,false
158,Willi Mulchrone,926.331.280-81,19/07/1984,31615-32,true,false,true,true
159,Ambur Sturdgess,196.752.476-05,24/07/1965,87484-90,false,true,false,false
160,Mattias Feathers,334.739.189-53,11/01/1992,92432-65,true,true,false,true
161,Gerick Pechet,770.914.289-59,16/04/1978,17393-57,false,false,true,false
162,Sari Gunbie,655.928.519-37,01/11/1982,39164-74,false,true,false,false
163,Winfred Feetham,290.022.128-61,27/10/1972,51081-44,false,true,false,false
164,Ashly Peasnone,170.417.568-87,07/03/1980,21320-79,false,false,true,true
165,Nicol Belhomme,694.963.491-46,04/12/1959,46771-78,true,true,false,false
166,Wayne Silcox,703.549.071-36,03/09/1964,55801-75,true,false,false,true
167,Cornie Touzey,622.214.503-42,23/07/2000,87295-24,true,true,false,false
168,Marcy Tudbald,154.041.610-69,22/12/1952,49524-99,false,false,true,false
169,Marcille Moy,428.196.815-13,05/03/1972,75180-55,false,true,false,true
170,Janis Shillabeer,683.879.065-38,19/03/1994,82702-00,true,false,false,false
171,Lisle Canavan,354.119.896-77,29/06/1980,24760-26,false,true,true,false
172,Carling Pinnick,026.836.539-12,16/09/1993,38121-22,true,true,true,false
173,Dorothea Labet,044.281.806-82,29/12/1961,26716-29,true,true,false,false
174,Jammie Crichton,030.533.447-83,07/04/1957,18156-77,true,true,false,false
175,Josephine Ashelford,820.847.849-73,20/10/1986,37716-93,false,false,false,false
176,Torrie Gosenell,750.509.615-35,10/09/1961,21434-21,false,false,true,true
177,Vasili Goodridge,120.077.556-64,16/01/1959,87605-51,true,true,false,false
178,Padriac Filipowicz,251.160.370-79,06/05/1971,84810-58,true,true,false,true
179,Ange Heak,954.909.259-78,18/03/1960,59495-54,true,false,false,false
180,Stefa Daton,495.333.100-73,02/09/1958,31102-57,false,true,true,true
181,Wayne Dadge,388.466.915-00,20/10/1995,89148-46,false,false,true,false
182,Woodrow Filmer,579.203.952-26,30/11/1985,32038-16,false,true,false,false
183,Wang Cain,177.275.985-65,26/10/1962,23572-10,true,false,true,true
184,Glenine Branford,163.110.568-27,23/09/1986,07911-06,false,false,false,false
185,Sigrid Thrussell,590.053.568-50,06/05/1963,08368-40,true,false,true,false
186,Clerc Annis,939.913.371-83,14/02/1977,76125-72,false,true,true,true
187,Stephi Curr,624.694.123-70,19/04/1975,08872-20,true,false,false,false
188,Ronny Trosdall,565.647.696-33,17/10/1954,32647-34,true,false,false,false
189,Gregorio Pasley,343.969.731-38,10/10/1975,12147-59,true,true,true,false
190,Tamqrah Akam,839.864.239-82,18/02/1993,73735-99,false,true,false,false
191,Gerladina Dovydenas,981.553.622-05,01/08/1963,50427-43,true,false,true,false
192,Dulcy Tal,437.065.427-66,22/01/1983,28521-78,true,false,true,true
193,Graeme Bonn,195.606.745-54,20/06/2002,44180-55,false,true,false,false
194,Mathias Bromet,872.962.977-50,02/09/1986,34784-52,true,false,false,true
195,Isaac Playfair,101.784.410-16,03/03/1980,49452-38,false,true,false,true
196,Jorgan Annable,313.341.445-08,01/11/1978,12659-29,false,false,true,false
197,Yoshi Tivnan,637.853.770-91,12/06/1975,79608-72,false,true,true,false
198,Alta Isaacson,981.509.449-77,18/03/1963,76948-49,true,false,true,true
199,Kerri Sygroves,025.166.025-52,21/02/2000,55020-24,true,true,false,true
200,Clayton Hinckes,592.833.628-13,08/06/1965,12239-47,false,false,false,true
201,Ezra Billows,109.036.980-17,24/06/1975,94660-58,false,true,false,false
202,Stanly Legrice,584.035.173-97,02/06/1998,43970-41,true,true,true,true
203,Garik Hewins,355.899.304-05,18/02/1993,66814-79,false,true,false,true
204,Janka Portman,756.750.519-59,25/06/1988,83643-47,true,false,true,false
205,Sissy Bolan,429.036.042-84,06/10/1982,23487-82,true,false,true,false
206,Guenevere Watters,444.282.717-41,07/10/1999,36920-17,true,true,true,true
207,Talbert Meeus,446.533.140-09,18/10/1996,64104-80,false,true,false,false
208,Siward Attree,676.848.812-94,01/02/1951,75265-83,false,true,false,true
209,Staci Porritt,915.908.129-65,21/07/1991,79731-84,true,false,true,true
210,Nathanael Stiddard,439.004.539-60,11/08/1983,38401-64,true,true,true,false
211,Joete Milton,291.092.697-34,29/10/1999,88990-90,true,true,true,true
212,Albie Burkman,962.928.064-16,09/02/1975,10466-38,false,false,true,true
213,Jehanna Jendricke,624.237.663-69,23/05/1964,72425-41,false,true,false,true
214,Luke Bartelet,456.939.022-36,01/03/1974,02255-31,false,false,false,true
215,Bradan Thulborn,379.788.559-41,05/03/1967,92252-52,false,false,true,false
216,Gerry Belmont,087.824.322-20,25/07/1989,84930-70,false,true,false,true
217,Casey Cadalleder,482.029.584-12,23/12/1994,05729-16,false,true,true,true
218,Bella Heazel,936.902.680-06,08/12/1955,70013-19,true,false,true,false
219,Isaiah Basten,281.845.676-99,16/04/1986,49743-16,false,true,false,true
220,Marvin Quiddinton,568.743.694-10,18/03/1960,89457-79,false,false,false,true
221,Blanche Broggio,683.481.095-51,09/07/1970,34604-47,false,true,false,true
222,Maryjo McInally,213.103.451-48,19/07/1954,31607-34,false,false,false,false
223,Dorelia Kadd,840.604.959-21,15/05/2001,30459-65,false,false,false,true
224,Dorine Rosen,057.024.157-97,16/11/1969,00808-09,false,true,false,true
225,Kennie Dimberline,876.400.269-87,17/07/1981,03976-37,false,true,false,true
226,Kylila Hansed,550.377.033-82,18/09/2001,73718-20,false,false,true,false
227,Fey Josskovitz,337.509.019-72,02/07/1974,66065-48,false,false,false,true
228,Lonnard Richen,527.314.135-00,16/02/1968,85162-92,false,false,true,true
229,Cletis Riby,315.567.128-37,17/01/1987,27691-63,false,true,false,false
230,Bobby Rain,131.948.784-05,11/10/1984,80970-00,true,false,true,true
231,Caryl McQuilty,945.245.688-89,05/12/1989,37099-22,false,false,true,false
232,Carmita Bulbrook,843.074.011-03,11/05/1970,87085-38,false,false,false,true
233,Kellen MacDermand,363.543.992-82,04/10/2003,03025-09,false,false,true,false
234,Ranna Elderidge,294.669.098-46,10/11/1995,50744-79,false,false,false,false
235,Carolus Willgoss,686.735.703-27,10/08/1968,11113-09,true,true,true,true
236,Mickie Korneichik,977.575.061-75,13/09/1961,08712-72,false,false,true,true
237,Karee Perks,771.116.676-75,13/06/1984,99379-58,false,false,false,false
238,Galven Chittem,446.328.416-50,28/11/1980,42064-22,false,true,false,true
239,Rocky Fearneley,965.794.715-75,04/12/1997,33158-77,true,false,true,true
240,Isis Edden,119.081.388-51,10/04/1950,34173-26,false,true,true,true
241,Goldy Losebie,308.351.890-97,03/06/1956,14151-74,true,false,true,false
242,Leonie Dommersen,248.725.641-22,16/02/1955,84756-57,true,true,false,true
243,Pattie Hammand,119.741.467-18,23/12/2002,59726-33,false,true,true,false
244,Barri Kitteringham,582.862.863-81,25/08/1996,67699-91,true,true,true,false
245,Falito Mugridge,165.651.082-90,04/05/1954,69694-35,false,false,false,false
246,Bent Rainey,905.453.973-08,02/06/2001,13831-38,false,true,true,false
247,Midge Fillan,920.757.117-27,04/02/1962,29030-94,false,true,true,true
248,Willa Paddie,363.730.903-86,18/07/1976,23925-26,false,true,true,false
249,Yorke Huggill,933.389.340-87,21/12/1988,81890-45,false,false,true,false
250,Paloma Billett,667.805.994-70,01/04/1952,54976-59,false,true,false,false
251,L;urette Yoxall,758.552.178-88,26/01/1963,56904-00,false,false,false,true
252,Catrina Southouse,785.884.289-02,09/11/1994,78108-71,false,false,false,false
253,Alexandr Verne,068.011.394-18,21/07/1954,16625-05,true,false,false,false
254,Maris Saw,110.448.175-27,16/01/1958,50668-63,true,true,false,false
255,Chelsie Boyett,912.852.458-40,02/08/1966,38055-97,false,true,true,false
256,Cherey Beaman,800.247.337-78,30/08/2002,81997-89,false,true,true,false
257,Bette Beric,884.975.137-11,20/06/1979,45758-88,false,true,true,false
258,Hanson Haresnape,792.874.700-79,10/09/1977,27234-19,true,false,true,false
259,Granthem Hucker,903.703.693-20,20/10/1964,85289-35,false,true,true,true
260,Ruthie Allawy,005.460.535-07,22/10/1983,92398-73,false,false,true,false
261,Tanitansy Bank,727.087.800-87,21/05/1988,15270-17,false,false,false,false
262,Rad Dummett,202.078.619-14,06/04/1978,20357-37,true,true,false,true
263,Baxy Spinetti,775.535.550-06,09/10/1958,30924-52,false,false,false,false
264,Scotti Treace,767.107.411-15,01/05/1956,60108-38,false,true,false,true
265,Doralyn Bellelli,371.592.487-30,06/10/1998,56370-78,false,false,true,true
266,Fionnula Snedker,862.915.303-04,07/02/1997,07568-60,true,true,true,false
267,Boot Skottle,216.193.670-27,21/01/1962,17003-02,true,false,true,false
268,Luca Yewman,898.204.107-25,15/09/1986,08244-02,false,true,true,false
269,Leeanne Klaus,445.977.822-05,07/08/1992,98225-25,true,true,false,true
270,Vonny Chesher,976.819.812-20,07/02/1981,95581-33,true,false,false,false
271,Marlane Dunnan,224.292.849-92,18/08/1982,45600-59,false,false,false,true
272,Becca Stormonth,528.267.128-76,31/03/1985,58370-79,false,false,true,true
273,Joete Vasilechko,739.821.156-01,08/01/1996,57978-15,false,true,true,false
274,Hansiain Tolan,195.517.557-60,28/10/1984,82335-14,true,false,true,true
275,Brook Fairlem,653.241.971-89,19/09/1982,73755-70,false,true,true,true
276,Marsh Rampling,778.794.665-29,04/10/1968,92404-79,true,true,false,true
277,Tabbi Mellmoth,345.880.939-49,25/03/1959,89096-87,true,true,false,false
278,Mattias Foye,612.190.527-37,31/03/1955,15096-52,true,true,false,true
279,Edith Extal,958.243.696-77,02/06/1955,22553-56,false,true,true,true
280,Stirling Syrad,498.001.567-44,03/01/1953,75549-07,false,true,true,false
281,Jacki Crolla,827.925.339-80,03/08/1954,11803-37,true,false,true,false
282,Lesley Holley,117.800.525-80,15/09/1986,42321-99,true,true,true,true
283,Christi McFall,091.013.925-03,17/03/1985,19542-13,false,true,true,false
284,Ted Rawes,578.783.652-90,01/10/1958,31054-06,true,false,true,false
285,Amie Aupol,376.972.817-25,22/01/1969,22432-30,true,true,false,false
286,Barron Herety,628.701.521-73,27/01/1965,73822-33,true,true,true,false
287,Itch McGowing,058.375.230-25,07/11/1974,73605-25,false,false,false,false
288,Clem Paoli,905.208.480-23,14/01/1992,79650-96,false,true,true,true
289,Blancha Busse,474.384.946-58,05/10/1962,47061-30,true,false,true,false
290,Gerick Covet,563.099.031-86,25/11/1994,66772-59,true,false,true,true
291,Rich Wyne,015.444.310-58,09/10/2002,63305-16,true,false,true,false
292,Catha Packington,699.226.302-45,23/09/1978,42550-70,false,true,true,true
293,Bobbe Ambrosch,276.120.728-36,15/08/1987,57369-08,false,false,true,true
294,Cello Crinion,300.482.005-39,31/05/1956,75013-80,true,false,true,true
295,Lance Davidge,538.312.191-26,13/04/1998,73042-07,false,true,true,false
296,Guenna Bowkley,657.902.176-81,16/09/1984,49598-15,false,false,false,false
297,Gram Conklin,591.859.470-97,15/02/1976,89209-70,true,true,true,false
298,Rozalin Samuels,899.475.544-87,23/04/2003,63895-09,false,true,true,false
299,Rolfe Pelham,221.314.979-37,25/12/1973,16073-66,false,false,true,true
300,Ninetta Elmar,168.870.445-17,05/07/1961,64612-81,false,false,true,false
301,Gisella Curphey,826.950.476-93,26/12/1984,25023-83,false,true,true,false
302,Anne Dingate,657.703.449-43,13/04/1994,69800-95,true,false,true,true
303,Marcello Clears,493.246.149-44,23/02/2001,19313-89,true,false,true,true
304,Hashim Riseborough,635.379.184-76,01/05/1962,16463-24,true,false,false,false
305,Clarey Sabie,661.498.569-28,07/11/2001,43389-38,true,true,false,false
306,Carmine Wurz,462.812.173-40,29/05/1978,75551-20,true,false,true,true
307,Ema Wilmington,883.929.690-23,07/12/1975,49935-57,false,false,false,true
308,Lurlene Leall,850.343.444-24,22/12/1961,11486-94,false,true,true,false
309,Chelsae Bogges,087.222.647-25,18/08/1981,88374-13,false,false,true,false
310,Lucius Bodicam,246.448.685-04,30/11/1975,47736-12,true,true,false,true
311,Ingram Roberto,888.933.108-22,10/09/2001,63135-47,false,true,true,true
312,Scarface Dulin,685.108.780-91,23/01/1974,40819-96,false,false,false,false
313,Stefano Syson,997.776.629-08,25/04/1987,03129-83,true,true,true,true
314,Retha Mapledoram,651.869.339-03,22/03/1995,15717-48,false,false,false,false
315,Huberto Ransome,334.422.300-21,13/10/1982,68326-86,false,true,false,false
316,Cello Roach,114.446.752-23,16/09/2002,18784-30,false,true,true,false
317,Wallis Barbour,472.643.920-42,24/12/1992,06632-39,true,true,true,false
318,Alexis Letixier,458.655.922-11,19/04/1985,88716-29,true,false,false,true
319,Dav Bulmer,125.060.685-60,25/03/1960,81654-13,false,true,true,true
320,Gayle Twinbrow,524.192.347-92,15/08/1972,19067-54,true,false,true,true
321,Graehme Casotti,563.788.892-31,06/07/1973,49345-25,false,true,false,false
322,Harcourt Hadcock,389.068.856-33,14/06/1974,78392-93,false,true,false,false
323,Wyatt Clowley,047.257.582-25,30/09/1998,49046-61,true,false,false,true
324,Laurena Enticknap,012.137.915-12,12/11/1995,81289-79,false,true,false,true
325,Allianora De Zuani,589.206.159-04,12/06/2002,88800-13,true,true,false,false
326,Hinda Grassi,360.225.015-48,09/12/1989,67690-28,false,false,false,false
327,Timmy Rablan,535.360.347-20,02/12/1996,96162-14,false,true,true,false
328,Leona Kobel,392.798.441-34,24/01/1995,71249-79,false,false,false,false
329,Quentin Trow,096.639.067-63,07/09/1955,81265-61,false,false,false,false
330,Levy Kendle,867.488.741-56,07/11/1952,02114-41,false,false,false,false
331,Freddie Eymer,432.378.884-23,09/06/1979,11301-03,true,true,true,false
332,Dona Stelli,170.807.153-13,26/01/1957,51895-00,false,true,true,true
333,Nickey Cason,476.628.601-36,01/04/1954,46351-89,true,false,true,true
334,Carmon Costock,724.705.055-88,14/03/1984,99915-82,false,false,false,true
335,Sileas Flute,856.183.443-19,10/09/1984,14888-12,false,false,true,false
336,Gerianne Madgwich,362.452.064-31,03/11/1968,12822-84,true,true,true,true
337,Norine Schottli,459.949.473-67,13/10/1996,70175-90,false,false,false,true
338,Salomone Kenningley,036.717.742-51,05/08/2003,07616-85,false,false,false,true
339,Palmer Seyler,547.849.036-58,17/05/2000,34463-24,true,true,false,true
340,Rudolph Swapp,933.391.539-55,05/04/1966,17798-52,false,true,true,true
341,Webb Littrik,650.561.323-83,18/04/1987,57691-24,true,true,false,true
342,Esra O'Regan,006.805.155-49,07/03/1985,18079-71,false,true,false,true
343,Sara Keady,135.794.143-23,23/01/1989,53897-00,true,false,false,true
344,Gabriellia Rappport,827.789.455-12,31/05/1974,75709-52,false,true,false,false
345,Bree Garraway,954.788.471-31,19/02/1957,37423-70,true,false,false,true
346,Nobie Godman,495.472.534-35,10/11/1995,71919-31,false,false,true,false
347,Manny Van den Oord,419.203.422-67,07/11/1954,36486-27,true,false,true,false
348,Tamiko Airds,273.226.173-52,08/05/1980,36405-14,false,true,false,false
349,Curry Calderwood,848.674.449-10,02/02/1997,16545-59,true,false,true,true
350,Penni Askell,626.047.058-49,23/08/1952,85851-25,false,true,true,true
351,Vallie Bonallack,516.521.374-86,30/12/2002,50589-04,false,false,false,false
352,Floyd Durdy,485.702.936-90,22/08/1958,92535-00,false,false,false,false
353,Jessie Farnin,731.773.950-98,13/12/1960,17669-50,true,false,false,false
354,Violette Whitchurch,803.419.977-53,15/02/1984,73295-93,false,false,false,true
355,Lanie Grissett,981.525.588-23,02/05/1964,98054-78,true,true,false,false
