id,nome,cpf,data_nasc,conta,compro_em,compro_facul,cnh,mba
79,Foster Arnald,929.050.309-53,07/11/1974,44217-74,true,false,false,false
80,Loni Sprowson,295.345.589-31,10/03/1997,42769-56,false,true,true,false
81,Maurie Sparkwill,057.514.054-49,30/09/1977,73305-10,false,false,true,false
82,Nevil Kropp,208.817.072-32,27/04/1980,24074-23,false,true,false,true
83,Monica Oller,898.258.830-25,22/11/1977,71089-01,false,true,true,false
84,Piggy Alliott,486.977.162-65,29/11/1975,74003-67,false,true,true,true
85,Chan Sindall,441.077.009-04,09/01/1956,73992-99,true,true,true,false
86,Sonnnie Zecchi,904.917.002-12,02/06/2000,35001-68,false,true,true,false
87,Lizzie Dagon,156.499.567-44,27/05/1972,78351-93,false,true,false,false
88,Peterus Sample,016.586.352-54,25/11/1969,88238-75,false,true,true,true
89,Rice Derham,040.246.887-61,01/05/1952,83336-19,false,false,false,false
90,Patrica Northey,620.901.087-64,11/06/1952,21071-08,false,false,true,false
91,Nikki Rapo,907.510.218-76,08/08/1954,26527-82,false,false,false,true
92,Edan Heisler,033.277.984-03,27/12/1985,42806-67,false,true,false,false
93,Pauletta Leele,777.267.541-18,27/07/1972,39940-38,true,true,true,true
94,Loretta Pow,281.396.414-11,28/08/1982,47060-11,false,false,true,true
95,Lorne Stailey,299.941.381-55,11/01/1955,62835-19,false,false,false,false
96,Grissel Degli Abbati,694.454.013-90,18/05/1973,26541-51,false,true,false,false
97,Alma Goodlife,893.782.657-92,25/02/1980,44883-17,false,true,true,true
98,Easter Swanton,382.646.927-42,27/07/1986,93072-39,false,true,false,true
99,Gerhardt Dibling,989.467.900-93,31/01/1954,29865-64,true,false,false,false
100,Fulvia Dole,197.906.004-46,26/04/1959,02347-91,true,false,true,true
101,Missy Agglione,082.003.651-73,06/01/1994,54917-45,true,true,true,true
102,Neile Loveredge,329.539.548-03,24/02/1967,60635-36,true,false,true,true
103,Tobey Gowthorpe,626.371.320-05,19/11/1990,60628-63,false,true,false,true
104,Elka Woonton,864.334.560-29,24/10/1960,26273-89,false,false,true,false
105,Addison Grestie,905.904.965-88,08/05/1977,46494-85,true,false,true,false
106,Cosme Normanville,866.137.178-35,06/12/1965,86978-49,false,true,true,false
107,Michele Suddaby,483.011.564-34,18/05/1983,25780-85,false,false,false,false
108,Roxane Noone,171.241.193-91,13/02/2000,34026-32,true,true,false,true
109,Aluin Menco,620.108.029-58,28/07/1995,74806-11,true,true,true,false
110,Elana Dreamer,542.262.727-41,22/02/1988,72438-39,true,true,true,true
111,Aurea Goncaves,155.882.231-57,23/03/1964,06385-62,true,false,false,false
112,Royall Kowal,400.495.875-46,27/03/1953,18300-43,false,false,false,false
113,Palmer Cleeves,166.296.350-56,01/02/1950,42016-00,false,false,false,true
114,Cynthy Chalker,568.536.570-82,10/07/1969,36078-53,false,true,true,false
115,Constantine Libbe,350.084.305-69,18/11/1983,63567-88,false,false,true,true
116,Gannon Puttrell,399.159.272-49,06/05/1953,76242-87,true,true,true,true
117,Margaretha Popple,490.548.294-03,10/05/1998,52474-09,false,true,false,true
118,Lilla Brothwell,871.574.175-70,19/09/1959,16452-65,true,true,true,true
119,Gerhard Sloan,647.331.426-01,23/03/1952,37410-97,false,false,false,true
120,Nanice Tregunnah,313.813.455-00,10/02/1954,82262-57,false,true,true,false
121,Sutherlan McColl,665.641.749-68,26/07/1951,28900-94,true,false,true,false
122,Georgianna Podd,250.573.754-92,19/10/1997,00445-69,true,true,true,false
123,Torey Keable,481.235.432-62,18/08/1988,09973-98,true,false,true,false
124,Blinny Heavyside,371.031.011-28,27/05/1976,16983-41,true,false,false,false
125,Megen Regler,394.828.598-57,10/01/1977,92872-27,true,true,true,true
126,Mill Quinnelly,414.409.551-70,22/03/1993,83217-48,true,false,true,true
127,Gaston McWilliam,552.085.639-92,22/06/1984,83766-20,true,true,false,true
128,Lin Haith,280.045.473-89,21/07/1975,73490-90,false,false,false,true
129,Eldin Inkle,295.166.404-35,12/06/1975,46872-07,false,true,true,true
130,Nelly Rykert,192.898.889-33,03/01/1955,74590-28,true,true,true,false
131,Alastair Kemwal,486.230.720-23,16/07/1986,93192-89,false,true,true,false
132,Britta Cyson,663.833.127-64,17/01/1950,97220-73,false,true,true,false
133,Tressa Simonitto,884.016.172-53,12/03/1988,43760-27,false,true,false,true
134,Donn Carrabott,279.497.091-88,13/02/1957,91058-61,false,false,false,false
135,Dill Gladdin,859.716.965-02,08/10/1993,94591-91,false,false,false,false
136,Archer Rowan,780.401.632-95,31/08/1969,21583-66,false,false,true,false
137,Martin Olensby,702.284.216-94,19/04/1998,88580-36,true,false,true,true
138,Delia Killeen,569.920.051-78,24/01/1966,51511-25,false,false,false,true
139,Mortie Zupone,082.483.885-14,17/12/1996,84045-35,true,true,true,false
140,Ezra Leafe,647.426.280-27,24/08/1997,81492-25,true,false,true,false
141,Wayne Bessett,631.621.558-55,15/06/1966,34990-42,false,false,false,false
142,Krispin Ablewhite,473.595.743-80,28/08/1994,29564-79,false,false,false,false
143,Saleem Elix,895.337.859-60,29/09/1991,23585-10,true,false,false,false
144,Westleigh Livingstone,420.919.215-00,14/10/1952,54634-06,false,false,false,true
145,Mikey Longhorne,422.708.096-25,23/02/1951,90274-93,true,true,false,true
146,Waiter Huckleby,742.584.399-70,30/01/1995,66785-44,false,true,true,true
147,Colene Carless,128.247.859-29,26/03/1999,92224-51,true,true,true,false
148,Merilyn Matysiak,999.117.646-13,04/12/1952,01624-33,true,false,false,true
149,Leon Adlard,885.358.417-08,02/07/1962,22680-76,true,false,false,false
150,Valentia Sollam,111.369.289-69,13/11/1982,62926-55,true,true,false,true
151,Bobette Ors,376.769.401-79,15/01/1979,03123-81,false,false,true,true
152,Pennie Loton,823.747.470-76,18/07/1991,37699-19,false,true,false,false
153,Eugenius Philpin,835.034.218-30,16/10/1973,06455-43,false,true,true,true
154,Cory Heselwood,605.343.224-44,25/06/1970,28148-08,true,true,true,true
155,Devon Eglaise,650.137.963-01,05/05/1958,64124-63,false,false,true,false
156,Christabella Menilove,256.571.828-70,25/10/1964,27546-57,true,false,true,false
157,Florella Jirousek,665.326.148-39,06/10/1962,47611-49,true,true,true,false
158,Lishe Mulvagh,258.804.266-72,19/06/1990,37657-47,true,false,true,true
159,Leia Hodgon,489.299.463-87,26/04/1979,33939-72,true,true,false,false
160,Lonny Bohje,803.401.301-34,13/08/1977,21699-67,true,true,false,false
161,Arman Bloom,311.796.130-33,12/03/2003,71387-12,true,false,false,true
162,Gratiana Iskowicz,117.035.465-06,27/01/1983,81450-20,false,true,true,false
163,Thurstan Frid,455.532.431-99,07/01/1993,41373-21,false,false,false,false
164,Cosimo Huckel,900.702.515-58,13/02/1995,02550-44,false,true,false,true
165,Nichole Bignell,259.624.116-74,05/11/1953,99988-29,false,true,true,false
166,Mitchael Frugier,472.951.747-13,07/09/2000,38981-48,false,true,true,true
167,Winona Biasini,732.626.918-52,29/09/1999,99486-18,true,true,false,true
168,Becka Christofides,224.696.833-20,15/09/1964,37844-82,false,true,false,true
169,Adorne Gale,596.799.254-10,20/03/2000,25207-44,true,true,true,true
170,Shaughn Brierton,012.031.092-05,30/01/1996,98012-41,false,false,true,true
171,Adara Sackes,873.251.268-44,02/03/1977,31960-55,false,true,true,true
172,Olenka Barthrop,558.166.833-59,05/04/1964,72338-97,false,true,false,false
173,Even Sollon,039.616.605-76,29/07/1982,31711-49,false,true,true,false
174,Egan Suttle,446.253.217-43,22/03/1991,09245-43,true,false,true,true
175,Web Bente,097.942.449-60,22/01/1982,40125-54,true,false,false,true
176,Iggie Birkmyr,885.050.986-00,27/06/2002,56555-59,false,false,true,false
177,Cletis Meffen,830.260.223-18,19/08/1951,25458-09,true,true,true,true
178,Angel Letessier,294.123.008-62,01/02/1986,26827-74,false,true,true,true
179,Kipper Brownsell,282.036.070-06,21/09/1950,42534-60,true,true,true,false
180,Fee Hales,625.650.412-31,19/07/1963,67205-96,false,true,false,false
181,Mareah Barnard,524.374.625-69,18/07/1980,61891-49,true,false,false,false
182,Daphene Casswell,591.822.282-27,17/02/1983,91994-46,false,false,false,false
183,Ardenia Grog,072.384.421-63,03/10/1964,75739-60,true,true,false,true
184,Shalna Hutfield,901.398.365-35,08/09/1987,51144-17,true,true,true,true
185,Celia Spurritt,020.285.818-00,30/12/1996,61828-09,false,false,false,false
186,Boone Orta,239.295.216-44,22/09/1971,95697-20,false,true,false,false
187,Sal Rubrow,092.355.300-45,28/09/1954,21323-70,true,true,true,false
188,Ailsun Corbert,657.602.695-97,16/08/1984,69979-25,true,false,false,true
189,Hershel Campo,048.441.836-50,17/06/1987,16711-52,false,true,false,false
190,Kurtis Mackerness,275.447.180-28,04/12/1979,46129-90,false,false,false,false
191,Myron Wait,458.286.675-75,14/10/2000,22753-40,true,true,false,true
192,Wyatan Harradine,686.493.649-66,10/01/1977,52522-73,false,true,false,false
193,Olva Seeborne,923.554.356-67,15/07/1960,81815-73,false,false,true,true
194,Alair Duckhouse,373.469.090-23,16/06/1976,00620-85,true,true,true,true
195,Cristy Fassbindler,643.384.216-14,17/10/1953,02785-51,false,true,true,true
196,Jeremy Elger,529.778.962-34,20/01/1956,60511-55,false,false,true,true
197,Dukie Jaggli,002.535.016-22,16/02/1983,10276-83,false,true,false,true
198,Ede Coils,571.701.641-89,22/12/1996,44107-76,true,false,true,false
199,Charley Charlton,425.975.163-43,26/08/1959,21497-36,false,true,false,true
200,Phillipp Salvatore,946.828.835-01,03/12/1993,99307-18,false,true,false,true
201,Hadria Broadist,261.526.119-55,26/07/1983,05993-77,true,true,true,false
202,Nert Statton,107.849.833-40,01/01/1968,52139-14,true,true,true,true
203,Philomena Ramme,281.238.659-82,10/02/1962,00290-65,true,true,true,false
204,Murdock Foxen,287.018.784-29,15/07/1962,34527-31,false,false,false,true
205,Timothea Andras,713.820.331-52,03/11/1958,93907-99,true,false,false,true
206,Zachariah Todeo,966.742.702-91,28/01/2002,24514-27,true,true,true,false
207,Carissa Utton,031.536.089-92,01/02/1956,64341-98,true,true,false,false
208,Weston Carvilla,200.287.461-99,17/04/1966,71215-24,true,true,false,true
209,Care Debenham,742.830.660-99,30/11/1990,45285-70,false,false,true,false
210,Coleen Fairbanks,976.557.414-29,11/01/1967,58126-35,false,false,false,false
211,Parrnell Millyard,784.784.736-27,19/11/1953,10714-89,true,false,false,false
212,Neal Corroyer,579.871.460-45,23/04/1968,97021-96,false,false,true,false
213,Esme Ludye,604.371.917-05,13/01/1984,26484-41,false,false,true,true
214,Madlen Ayars,642.760.071-93,16/09/1965,80670-83,true,true,true,false
215,Nolan McCorkindale,702.324.466-38,18/04/1995,43881-81,true,true,false,false
216,Cathi Going,412.085.574-10,15/04/1961,95463-34,true,false,true,true
217,Flora Woolvett,112.347.197-58,13/07/1956,30267-45,false,false,false,true
218,Bernete Exall,035.080.053-50,14/02/1951,67295-56,true,false,false,false
219,Hastie Kiddy,465.522.051-63,12/11/1999,46182-82,false,false,true,false
220,Osbourn Duggan,448.512.065-73,31/07/1995,38926-16,false,true,false,true
221,Ingmar Kitchingman,629.016.704-68,11/04/1994,61598-27,false,true,false,false
222,Mureil Baison,634.041.393-54,03/03/1989,27901-56,true,false,true,true
223,Barbra Duchan,979.454.397-36,23/04/2001,11216-23,false,false,false,false
224,Babbette Youll,258.104.722-49,19/05/1986,22855-65,false,false,true,true
225,Querida Wraight,640.206.801-01,20/06/1952,39431-03,true,true,true,true
226,Creigh Laskey,337.068.731-01,07/05/1993,77296-04,true,true,false,true
227,Lebbie Appleton,013.364.643-75,13/07/1987,53616-49,true,false,false,false
228,Chilton Yatman,772.989.041-51,23/04/1978,72234-71,true,false,false,false
229,Jemima Dainty,592.589.056-85,03/10/1971,89202-03,true,true,true,true
230,Alano Catteroll,356.100.159-72,15/04/1981,83119-49,true,false,false,true
231,Paulita Demicoli,326.390.109-67,03/09/1998,72965-57,false,false,false,true
232,Robena Edgecumbe,829.421.424-06,28/03/1990,32258-78,false,true,true,true
233,Theodosia Van Castele,276.298.813-89,11/06/1999,83069-67,true,false,false,false
234,Herbert Taggerty,628.104.542-95,14/10/1974,82833-02,true,true,false,true
235,Wyndham Vardey,615.488.768-10,12/09/1976,30581-42,false,false,false,false
236,L;urette Maasze,252.012.179-30,28/10/1970,96195-75,true,false,true,true
237,Moises Beddo,642.334.982-00,16/03/1994,14948-52,true,false,true,false
238,Devora Nitti,484.631.569-72,24/05/1968,19482-41,true,false,true,true
239,Riane Escofier,704.524.896-52,23/02/1989,88426-85,false,true,false,false
240,Westbrook Peckham,531.451.605-15,07/09/1964,52931-58,true,false,true,true
241,Vittoria D'Almeida,627.900.774-17,14/02/1998,39715-97,true,false,false,false
242,Laurianne Ravens,341.938.351-76,10/01/1963,26836-75,false,false,false,false
243,Aylmar Ashworth,973.180.374-49,29/12/1984,52059-14,false,false,true,true
244,Lorilyn Handforth,840.997.684-87,01/07/2000,55430-42,false,true,true,true
245,Dotti Philippart,202.113.002-68,13/03/1983,49018-63,false,true,false,true
246,Carroll Boulton,354.265.654-32,25/06/2001,03996-80,false,true,true,false
247,Ola Yurocjkin,153.485.962-97,03/12/1970,11638-18,false,true,false,true
248,Elberta Morcombe,930.163.167-13,20/03/1964,98700-35,false,false,true,true
249,Harlie Pilipyak,643.922.510-16,09/09/1971,72608-15,true,true,true,false
250,Isabeau Fitzpayn,382.372.815-66,06/06/1950,43933-94,true,true,false,true
251,Raeann Bartoli,771.104.067-97,17/12/1963,98268-51,false,false,false,true
252,Riva Eberz,985.902.710-80,22/11/1987,88427-97,false,false,false,false
253,Louie O'Connor,369.469.492-99,20/10/1997,00117-89,false,false,false,false
254,Sibyl Jahnig,205.421.495-57,23/06/1963,87943-82,true,false,true,true
255,Andeee Chanter,911.830.307-36,20/11/1963,59423-62,true,true,false,true
256,Robb Annakin,521.586.794-85,25/11/1980,93974-97,false,false,true,false
257,Justis Byrde,179.119.497-77,31/03/1996,16058-59,false,true,true,false
258,Dacey Morlon,256.894.590-37,03/06/1956,34439-80,true,false,false,false
259,Bil Dulanty,024.563.691-34,11/11/1984,84743-39,true,false,false,false
260,Fawnia Osmar,526.550.975-91,03/06/1960,40889-28,true,false,false,true
261,Leticia Rait,497.556.269-49,28/09/1971,44655-76,true,true,false,false
262,Gay Furnell,074.225.425-13,30/01/1976,81846-80,true,true,true,true
263,Iggy Luthwood,884.396.866-96,09/11/1995,55673-37,true,false,true,true
264,Dayna Selvester,559.644.236-31,04/09/1956,76675-01,false,true,false,true
265,Leif Boddie,840.403.035-60,16/11/1986,92670-67,true,false,true,false
266,Hewe Rowden,252.961.945-48,24/02/2000,84246-08,false,true,true,true
267,Mathilde Plimmer,643.969.546-26,08/10/1979,05501-61,false,true,false,false
268,Dulcie Laboune,991.141.704-56,25/04/1960,19624-40,false,false,true,true
269,Remington Endrici,472.325.597-18,09/11/1988,39027-96,true,true,true,true
270,Jarad Schach,241.439.424-98,14/04/1964,97198-71,true,true,true,true
271,Myrtia Storer,039.759.140-97,11/02/1997,12805-18,true,false,false,false
272,Felic Simounet,958.374.909-78,26/09/1970,27667-76,true,true,true,true
273,Celisse Pinnell,941.163.981-84,10/06/1988,76975-05,false,true,true,false
274,Dena Winteringham,575.670.244-52,13/05/2000,60098-94,false,false,false,true
275,Sula Neachell,510.325.278-77,28/12/1967,56210-15,true,false,false,true
276,Florance De-Ville,602.693.849-99,06/02/2001,27838-45,false,false,true,false
277,Aime Po,762.838.227-72,18/02/1998,76457-51,false,false,true,false
278,Bil Eicke,426.843.161-35,23/04/1959,65649-88,false,true,false,false
279,Darb Noice,566.411.804-85,13/03/1951,56810-01,true,false,false,true
280,Goldina Mattedi,508.713.204-98,22/04/1968,68470-67,true,false,false,true
281,Nana Gounel,242.259.179-92,05/03/1999,60664-95,false,true,false,false
282,Beatrice Furmonger,622.408.085-05,11/10/1954,91065-33,false,false,false,false
283,Rafaelia Scarsbrick,540.792.160-15,14/03/1979,24333-40,true,true,true,true
284,Stella Geldart,271.570.087-76,21/08/1971,43739-92,true,true,false,true
285,Rob Thys,519.661.785-26,12/05/2003,47486-16,false,false,true,false
286,Tootsie Negal,111.580.063-41,11/09/1951,86291-31,false,false,true,false
287,Karlie Bradnam,451.687.960-35,05/06/2001,35909-10,false,true,false,true
288,Georgette Barsam,499.912.008-57,14/01/1981,44912-57,true,false,true,false
289,Tarra Kelshaw,791.602.404-30,03/10/1959,63389-83,true,true,false,true
290,Giorgio Terbruggen,054.853.006-42,31/08/1984,41507-11,false,true,false,true
291,Concettina McCosker,612.169.162-57,28/02/1971,58104-68,true,true,true,true
292,Fraser Cary,061.951.430-61,13/03/1956,37120-81,true,false,false,false
293,Clyde Claxton,136.697.531-99,31/12/2000,05248-82,false,false,true,true
294,Dane Sheerman,696.462.928-37,23/05/1997,93625-19,false,true,true,true
295,Bastian Pieters,765.637.659-36,08/03/1951,33707-49,true,false,false,true
296,Jocko Dorricott,227.800.193-55,04/03/1999,78633-08,true,false,false,true
297,Nedi Di Batista,398.921.969-57,17/08/1967,68940-76,true,false,false,true
298,Timmie Mountford,822.961.998-70,26/06/1965,01249-73,true,false,false,true
299,Neddy Barfield,060.009.861-32,19/11/1998,78412-08,true,false,true,true
300,Clayborn Ca,498.395.627-69,27/03/1961,15826-42,true,true,true,false
301,Alyosha Byford,396.452.724-32,06/03/1966,48976-11,false,true,true,false
302,Myron McAlroy,899.936.563-32,02/02/2003,65751-36,true,false,false,false
303,Haily Tulleth,293.282.789-57,30/07/1972,53617-50,true,true,true,false
304,Griffith Laugier,806.622.959-19,17/06/1958,81534-09,false,false,true,false
305,Weider Walthall,594.143.187-73,17/06/1954,88083-58,false,true,true,true
306,Laurens Towlson,211.458.431-85,31/10/1963,73701-38,false,false,false,false
307,Toinette Berry,602.167.130-32,03/06/1972,06936-82,true,false,true,false
308,Brew de Werk,447.078.496-27,30/03/1966,27697-32,true,true,true,false
309,Franklyn Leonida,676.472.820-32,30/09/1982,27303-82,false,false,false,false
310,Haskel Egginson,803.785.803-47,28/02/1978,62245-07,false,false,false,true
311,Alix Portwain,327.193.755-94,05/01/1976,21036-03,false,false,true,true
312,Salvidor Croke,738.687.927-78,03/07/1979,97706-98,false,false,false,true
313,Jarid Willshear,123.063.090-16,28/06/1969,77881-60,true,false,false,false
314,Sioux Randleson,975.068.154-80,24/01/1950,88177-17,true,true,true,true
315,Christoph Emmet,382.703.373-56,30/12/1968,18606-40,false,true,false,true
316,Ivy Schwanden,490.072.735-52,29/07/1971,61154-53,false,true,true,false
317,Gabey Sawood,281.650.377-29,04/10/1988,84654-31,true,false,true,true
318,Tiebout McDade,553.908.107-04,13/09/1950,47121-96,false,false,true,false
319,Trefor Beeze,158.876.413-47,12/07/2003,52776-76,false,false,false,false
320,Brenda Bartosinski,995.303.562-58,15/09/1959,50942-05,true,false,false,true
321,Moselle McKendo,859.685.686-47,16/01/1984,07825-32,true,true,true,false
322,Pierre Golds,856.207.010-63,05/01/1999,86335-23,false,true,false,false
323,Daffy Quilkin,530.504.368-19,08/07/1977,81828-11,false,true,false,false
324,Dori Carik,253.339.286-27,05/03/1964,19417-87,true,true,false,false
325,Dael Stracey,310.948.692-03,18/04/1992,39015-61,false,false,false,false
326,Herminia McNabb,347.708.039-87,30/11/1982,73168-91,true,false,false,false
327,Kellen MacTerlagh,247.684.757-90,12/04/1980,54535-54,true,false,true,false
328,Emalia Casier,278.244.475-31,09/02/1951,78052-47,false,false,false,false
329,Carlo Cosby,258.840.013-57,23/07/1958,80404-80,false,true,true,true
330,Gwennie Jersch,902.062.906-40,07/12/1955,99095-93,true,false,true,false
331,Domini Bachelar,411.531.099-70,31/10/1959,09714-24,true,false,false,false
332,Lilas Dawltrey,783.633.885-72,13/04/1990,75328-70,false,false,true,false
333,Vanna Roscam,436.307.244-02,23/08/1961,44387-51,false,false,true,false
334,Corbie Swetman,391.148.473-63,19/02/1995,21017-18,false,true,false,true
335,Shae Dillestone,556.924.687-19,03/03/1953,07107-65,true,false,true,false
336,Jemimah Tonsley,079.259.887-28,15/07/1955,78041-46,false,true,false,false
337,Correna Rowson,613.262.936-45,07/02/1993,02421-49,false,true,true,true
338,Brian Ranner,671.191.071-36,22/06/1984,52445-69,true,false,false,false
339,Wade Janaway,473.697.386-64,15/09/1966,91495-71,false,true,true,true
340,Christabel Rougier,081.816.655-68,17/02/1977,43888-54,false,true,true,true
341,Abeu Checchi,881.495.116-73,14/05/1951,93944-63,true,true,false,false
342,Gunther Kimmince,162.070.502-15,21/10/1992,58066-12,false,false,false,true
343,Nomi Saenz,806.167.452-14,07/12/1972,06060-11,false,false,false,false
344,Graeme Soares,297.867.825-71,05/08/1981,41190-95,true,false,false,true
345,Guinevere Uccelli,627.268.833-15,31/07/1993,24814-76,false,true,false,true
346,Davidde Hatchette,620.337.745-69,26/09/1985,47844-67,false,true,true,true
347,Papagena Lamonby,380.485.619-96,10/09/1983,40660-31,true,true,true,true
348,Deanne Winmill,179.569.909-21,20/08/1988,26440-45,true,false,false,false
349,Mercedes Edgerton,230.510.685-65,22/10/1952,61449-16,true,false,false,false
350,Otes Marran,921.604.697-37,28/12/1952,95282-83,false,false,true,false
351,Teri Westcarr,708.952.418-41,16/09/1978,13987-81,true,false,false,false
352,Conway Borgesio,532.939.798-89,06/06/1979,73524-69,true,false,false,false
353,Rene Perris,086.226.254-91,13/04/1989,47385-03,true,true,true,false
354,Lance Jarrell,844.109.740-41,27/08/2002,63843-07,true,true,false,false
355,Yule MacDavitt,216.223.704-47,05/05/2003,62581-16,false,false,false,true
